id,postcode,latitude,longitude
726755,NE7 7RW,54.99615164,-1.56223
726756,NE7 7RX,54.996792,-1.565099
726757,NE7 7RY,54.99198055,-1.582108651
726758,NE7 7RZ,54.996381,-1.56304
726759,NE7 7SA,54.99262157,-1.580367121
726760,NE7 7SB,54.996062,-1.566904
726761,NE7 7SD,54.99716713,-1.567111294
726762,NE7 7SF,55.0032683,-1.561949072
726765,NE7 7SP,55.00315742,-1.578912735
726766,NE7 7SQ,55.00765749,-1.580929488
726767,NE7 7SR,55.00723138,-1.582623
726768,NE7 7SS,55.00300498,-1.579008132
726769,NE7 7ST,55.00622318,-1.581945058
726770,NE7 7SU,55.0014669,-1.581197205
726771,NE7 7SX,55.00191327,-1.5829591
726772,NE7 7SY,55.00551491,-1.579654
726773,NE7 7SZ,55.00586798,-1.583183887
726774,NE7 7TA,54.99918096,-1.582815469
726775,NE7 7TB,55.00076739,-1.581610936
726776,NE7 7TD,55.00632852,-1.578613745
726777,NE7 7TE,55.00649669,-1.580472536
726778,NE7 7TG,55.009507,-1.577765201
726779,NE7 7TH,55.00668666,-1.578234754
726780,NE7 7TL,54.99018309,-1.587315992
726782,NE7 7TP,55.00268566,-1.575040587
726783,NE7 7TQ,55.00501868,-1.576641909
726784,NE7 7TR,55.00655975,-1.572763863
726785,NE7 7TS,55.00529528,-1.576076158
726786,NE7 7TT,55.00462948,-1.573269024
726787,NE7 7TU,55.00385509,-1.575387812
726788,NE7 7TX,55.005007,-1.573296288
726789,NE7 7TY,55.00326054,-1.574971979
726790,NE7 7TZ,55.009893,-1.577432794
726791,NE7 7UA,55.00429234,-1.577087306
726792,NE7 7UB,55.00360713,-1.576437892
726793,NE7 7UD,55.00536994,-1.574293043
726794,NE7 7UE,55.00819402,-1.574982388
726795,NE7 7UH,55.009112,-1.57785
726796,NE7 7UJ,55.01013,-1.578511
726797,NE7 7UL,55.00856,-1.574025
726798,NE7 7UN,55.00942345,-1.574344
726799,NE7 7UQ,55.00542675,-1.575121069
726800,NE7 7UR,55.00774918,-1.573689352
726801,NE7 7UT,55.007083,-1.573334422
726802,NE7 7UU,55.00986143,-1.576403297
726803,NE7 7UX,55.00553174,-1.574306965
726804,NE7 7UY,54.99875598,-1.570908
726805,NE7 7WB,54.97792379,-1.578848565
726810,NE7 7XA,55.00186478,-1.573314
726812,NE7 7XE,55.009679,-1.57553
726813,NE7 7XH,55.0098539,-1.574386
726814,NE7 7XJ,55.00690637,-1.576809661
726815,NE7 7XL,55.00640697,-1.575329603
726816,NE7 7XN,55.0080539,-1.576031447
726817,NE7 7XP,55.00778873,-1.577300709
726818,NE7 7XQ,55.00660918,-1.576625168
726819,NE7 7XR,55.00797738,-1.577283091
726820,NE7 7XS,55.00605064,-1.576224544
726821,NE7 7XT,55.0092799,-1.577254
726822,NE7 7XU,55.00719713,-1.575149274
726823,NE7 7XX,55.00893005,-1.577319986
726825,NE68 7UB,55.57601877,-1.669048456
726826,NE68 7UD,55.57625102,-1.668538971
726827,NE68 7UE,55.57883643,-1.660064
726828,NE68 7UF,55.57799803,-1.663353535
726829,NE68 7UG,55.5774433,-1.664214767
726830,NE68 7UH,55.57785674,-1.664258824
726831,NE68 7UJ,55.57533462,-1.668578404
726832,NE68 7UL,55.57682752,-1.662475344
726833,NE68 7UN,55.57583069,-1.665957286
726834,NE68 7UP,55.57765933,-1.667654762
726835,NE68 7UQ,55.5779066,-1.666066565
726836,NE68 7UR,55.58,-1.679452
726837,NE68 7US,55.57469834,-1.669202291
726838,NE68 7UT,55.57216911,-1.702606258
726839,NE68 7UU,55.56777132,-1.693696109
726840,NE68 7UW,55.57603383,-1.667969826
726841,NE68 7UX,55.5599274,-1.676317849
726842,NE68 7UY,55.569804,-1.670832
726843,NE68 7UZ,55.56327703,-1.665556359
726845,NE68 7WE,55.57698874,-1.668881697
726846,NE68 7XA,55.57552223,-1.668180321
726847,NE68 7XB,55.57630166,-1.670663845
726848,NE68 7XJ,55.57957167,-1.65092031
726849,NE68 7XL,55.58058712,-1.654131331
726850,NE68 7XN,55.58036133,-1.6537209
726851,NE68 7XP,55.58005655,-1.653977372
726852,NE68 7XR,55.57903459,-1.651638842
726853,NE68 7XS,55.57790603,-1.649745493
726854,NE68 7XT,55.57606834,-1.648112359
726855,NE68 7XW,55.57937557,-1.651477208
726856,NE68 7XY,55.57908376,-1.64997294
726857,NE68 7XZ,55.578726,-1.653624
726858,NE68 7YA,55.57776108,-1.655678814
726859,NE68 7YB,55.579291,-1.653302
726860,NE68 7YD,55.57881168,-1.655431706
726861,NE68 7YE,55.57785285,-1.656360039
726862,NE68 7YF,55.57717825,-1.65965
726863,NE68 7YH,55.57901963,-1.655889871
726864,NE68 7YJ,55.57977295,-1.655375708
726865,NE68 7YL,55.57785416,-1.65363192
726866,NE68 7YN,55.57666173,-1.654562324
726867,NE68 7YR,55.57740222,-1.652684242
726868,NE68 7YS,55.576889,-1.65529
726869,NE68 7YT,55.57839457,-1.657291128
726870,NE68 7YU,55.578201,-1.658768
726871,NE68 7YW,55.57774813,-1.654267295
726872,NE69 7AB,55.60778581,-1.717337168
726873,NE69 7AE,55.60668917,-1.722091
726874,NE69 7AG,55.600799,-1.730877
726875,NE69 7AH,55.61357669,-1.748236825
726876,NE69 7AJ,55.60853791,-1.753634284
726877,NE69 7AL,55.61021504,-1.756576363
726878,NE69 7AN,55.60638078,-1.71980751
726879,NE69 7AP,55.59386631,-1.724688588
726880,NE69 7AQ,55.61268847,-1.744527737
726881,NE69 7AR,55.58881959,-1.71810798
726882,NE69 7AS,55.58737216,-1.691845
726883,NE69 7AT,55.59410951,-1.698187977
726884,NE69 7AU,55.5992675,-1.69113401
726885,NE69 7AW,55.594202,-1.73408
726886,NE69 7AX,55.60503785,-1.702770522
726887,NE69 7AY,55.60303534,-1.699579664
726888,NE69 7AZ,55.602185,-1.700888
726889,NE69 7BA,55.60399718,-1.699746907
726890,NE69 7BJ,55.60786579,-1.7134
726891,NE69 7BL,55.60758951,-1.714052857
726892,NE69 7BN,55.60791611,-1.715399704
726893,NE69 7BP,55.60658052,-1.716901
726894,NE69 7BQ,55.60591894,-1.718683
726895,NE7 7YA,54.99643042,-1.590534426
726896,NE7 7YB,54.99682469,-1.59020216
726897,NE7 7YD,54.9966601,-1.589359759
726898,NE7 7YE,54.99707282,-1.589167973
726900,NE7 7YH,54.99563344,-1.588573
726901,NE7 7YJ,54.99519146,-1.590875273
726902,NE7 7YL,54.9966147,-1.591892451
726903,NE7 7YN,54.996424,-1.591300409
726904,NE7 7YP,55.00369282,-1.570120932
726905,NE7 7YR,55.00250955,-1.57094651
726906,NE7 7YS,55.00281044,-1.56963009
726907,NE7 7YT,55.00354607,-1.571826579
726908,NE7 7YU,55.00369431,-1.570543029
726909,NE7 7YW,54.97792379,-1.578848565
726910,NE7 7YX,55.00362439,-1.568558285
726914,NE70 7DA,55.59431362,-1.826968429
726915,NE70 7DB,55.59389208,-1.827509775
726916,NE70 7DD,55.59425426,-1.829491641
726917,NE70 7DE,55.59534271,-1.82399658
726918,NE70 7DP,55.59181293,-1.818808096
726919,NE70 7DR,55.58803757,-1.81181308
726920,NE70 7DS,55.58534444,-1.819440682
726921,NE70 7DT,55.596664,-1.812089
726922,NE70 7DU,55.59668669,-1.803694623
726923,NE70 7DX,55.59619932,-1.802348237
726924,NE70 7DY,55.59588258,-1.800953418
726925,NE69 7BS,55.60592632,-1.717540996
726926,NE69 7BT,55.60588844,-1.716700033
726927,NE69 7BU,55.60624627,-1.716014939
726928,NE69 7BW,55.60704511,-1.715803
726929,NE69 7BX,55.60570555,-1.715320461
726930,NE69 7BY,55.60610163,-1.715253
726931,NE69 7DB,55.608806,-1.715139
726932,NE69 7DD,55.61104782,-1.717488347
726933,NE69 7DE,55.61609446,-1.728057586
726934,NE69 7DF,55.60904606,-1.710613563
726935,NE69 7DG,55.607016,-1.714501
726936,NE7 7AA,54.99894185,-1.591806319
726937,NE7 7AB,55.00185734,-1.590307228
726938,NE7 7AD,54.99949501,-1.593301395
726939,NE7 7AE,54.99969294,-1.59068881
726940,NE7 7AF,55.00256936,-1.596318819
726942,NE7 7AH,54.99907492,-1.593977817
726943,NE7 7AJ,55.00061213,-1.591461088
726944,NE7 7AL,54.99818913,-1.592439222
726945,NE7 7AN,54.99867729,-1.59330966
726946,NE7 7AP,55.00019762,-1.591121384
726947,NE7 7AQ,55.0004108,-1.593057649
726948,NE7 7AR,55.00222618,-1.590428538
726949,NE7 7AS,55.00128335,-1.590641364
726950,NE7 7AT,55.00100578,-1.59094121
726951,NE7 7AU,55.00145838,-1.589248252
726953,NE7 7AX,54.999774,-1.593299
726954,NE7 7BA,54.99138042,-1.590617065
726955,NE7 7BB,54.99687425,-1.594265752
726956,NE7 7BE,54.99024106,-1.585861941
726957,NE7 7BG,54.9923954,-1.585167708
726958,NE7 7BH,54.98904442,-1.588077816
726959,NE7 7BJ,54.99357181,-1.582310945
726960,NE7 7BL,54.99230886,-1.591467236
726961,NE7 7BN,54.99249162,-1.581775126
726962,NE7 7BQ,54.99150573,-1.593147697
726963,NE7 7BS,54.99764537,-1.593757771
726964,NE7 7BT,54.99182269,-1.585876924
726965,NE7 7BU,54.99136881,-1.589835733
726966,NE7 7BW,54.99148814,-1.585270834
726967,NE7 7BX,54.99421556,-1.591948043
726968,NE7 7BY,54.99620381,-1.59263127
726969,NE7 7BZ,54.99111291,-1.58565
726970,NE7 7DA,54.98866775,-1.588300463
726971,NE7 7DB,54.992755,-1.582288
726972,NE7 7DD,54.990595,-1.589281
726973,NE7 7DE,54.99161461,-1.588114027
726975,NE7 7DH,54.99309101,-1.591944
726976,NE7 7DJ,54.99293975,-1.584052393
726977,NE7 7DN,55.0027753,-1.593722
726978,NE7 7DP,54.99416588,-1.587869093
726979,NE7 7DQ,54.997877,-1.587487
726980,NE7 7DR,54.99323761,-1.579846
726981,NE7 7DS,54.99445438,-1.580254227
726982,NE7 7DT,54.99671216,-1.580902812
726983,NE7 7DU,54.99889402,-1.580379863
726984,NE7 7DX,55.00051788,-1.579612563
726985,NE7 7DY,55.00284778,-1.577727832
726986,NE7 7DZ,54.99096439,-1.589824226
726987,NE7 7EA,55.00659387,-1.577501
726988,NE7 7EB,55.00256451,-1.578965841
726989,NE7 7ED,55.00438513,-1.577930571
726990,NE7 7EE,55.00809041,-1.578782912
726992,NE7 7EG,54.99741795,-1.579707477
726993,NE7 7EH,55.00799757,-1.577923934
726994,NE7 7EJ,54.9980949,-1.583186258
726995,NE7 7EL,54.99825869,-1.58642032
726996,NE7 7EN,54.99559823,-1.581008198
726997,NE7 7EP,54.995694,-1.582508
726998,NE7 7EQ,54.99774101,-1.584815598
726999,NE7 7ER,54.99732916,-1.582631462
727000,NE7 7ES,54.997155,-1.581508
727001,NE7 7ET,54.99409958,-1.584227966
727002,NE7 7EU,54.99498169,-1.582030594
727003,NE7 7EW,55.00729007,-1.578619307
727004,NE7 7EX,54.99623181,-1.582330227
727005,NE7 7EY,54.997254,-1.584008
727006,NE7 7EZ,55.00870318,-1.57912
727007,NE7 7FA,54.99807668,-1.565131923
727008,NE7 7FB,54.99786726,-1.564368241
727009,NE7 7FD,54.99768379,-1.563322919
727010,NE7 7FE,54.99719511,-1.56487572
727011,NE7 7FF,54.99872778,-1.561263811
727012,NE7 7FG,54.998047,-1.564144443
727013,NE7 7FH,54.9988282,-1.56170041
727014,NE7 7FJ,54.99843617,-1.560141503
727015,NE7 7FL,54.9969369,-1.563034032
727016,NE7 7FN,54.99760229,-1.560650826
727017,NE7 7FP,54.99684417,-1.56223785
727018,NE7 7FQ,54.99788243,-1.56108545
727019,NE7 7FR,54.99663918,-1.562709013
727020,NE7 7FS,55.00189408,-1.577393914
727021,NE7 7FT,55.00176319,-1.57863
727022,NE7 7FW,54.99706505,-1.561188154
727023,NE7 7FX,55.002409,-1.578063003
727024,NE7 7GA,54.99990281,-1.563158142
727034,NE66 9DE,55.40110049,-1.697701111
727054,NE67 5AA,55.54914197,-1.668481654
727055,NE67 5AB,55.54960819,-1.664674
727056,NE67 5AD,55.55290625,-1.652044174
727057,NE67 5AE,55.55317851,-1.646699933
727058,NE67 5AG,55.55510735,-1.639485865
727059,NE67 5AJ,55.55627161,-1.635147508
727060,NE67 5AL,55.5576409,-1.63331174
727061,NE67 5AN,55.55915003,-1.633170868
727062,NE67 5AQ,55.55553822,-1.63629565
727063,NE67 5AR,55.55736397,-1.633853314
727064,NE67 5AS,55.55637289,-1.636129
727065,NE67 5AT,55.55746894,-1.635913214
727066,NE67 5AW,55.55715055,-1.634600377
727067,NE67 5AX,55.556974,-1.638533
727068,NE67 5AY,55.55634408,-1.638380734
727069,NE67 5AZ,55.55722645,-1.638990895
727070,NE67 5BA,55.55809131,-1.639759775
727071,NE67 5BB,55.55743543,-1.63054
727072,NE67 5BD,55.55589394,-1.629063739
727073,NE67 5BE,55.5545271,-1.628712015
727074,NE67 5BF,55.55316151,-1.637665
727075,NE67 5BH,55.55253952,-1.625164285
727076,NE67 5BJ,55.55126086,-1.624272973
727077,NE67 5BL,55.55204785,-1.625993198
727078,NE67 5BN,55.561127,-1.635943
727079,NE67 5BP,55.55577019,-1.632726764
727080,NE67 5BQ,55.5529212,-1.6265714
727081,NE67 5BS,55.55670141,-1.631640109
727082,NE67 5BT,55.56825845,-1.644439824
727083,NE67 5BU,55.556325,-1.637763
727085,NE67 5BX,55.557287,-1.635284
727086,NE67 5BY,55.55816908,-1.632656846
727087,NE67 5BZ,55.55717853,-1.637976757
727088,NE67 5DB,55.55703808,-1.636059869
727089,NE67 5DE,55.53609253,-1.706221456
727090,NE67 5DF,55.53657879,-1.706661479
727091,NE67 5DG,55.52615632,-1.706913206
727092,NE67 5DH,55.52255835,-1.709094005
727093,NE67 5DJ,55.520956,-1.696467
727094,NE67 5DN,55.51105954,-1.706391917
727095,NE67 5DP,55.51051794,-1.712935374
727096,NE67 5DQ,55.5245042,-1.707416504
727097,NE67 5DR,55.51016607,-1.712320413
727098,NE67 5DS,55.50781274,-1.716391
727099,NE67 5DU,55.50957651,-1.729646652
727100,NE67 5DW,55.51081241,-1.707961
727101,NE67 5DX,55.5108837,-1.731601131
727102,NE7 7GB,55.00135094,-1.56353324
727103,NE7 7GD,55.00025196,-1.567828461
727104,NE7 7GE,55.00107875,-1.565318332
727105,NE7 7GF,54.99962599,-1.566162536
727106,NE7 7GG,55.00096728,-1.569352786
727107,NE7 7GH,55.00239041,-1.565225992
727108,NE7 7GJ,55.00091096,-1.56363181
727109,NE7 7GL,55.00046914,-1.563214523
727110,NE7 7GN,54.99964045,-1.560175234
727111,NE7 7GP,55.00081313,-1.561413029
727112,NE7 7GQ,54.99939855,-1.565383382
727113,NE7 7GR,55.00183977,-1.56202716
727114,NE7 7GW,55.0006558,-1.5601485
727115,NE7 7HA,54.99712705,-1.586603895
727116,NE7 7HB,54.997573,-1.582848
727117,NE7 7HD,54.99539043,-1.585933991
727118,NE7 7HE,54.99165348,-1.583690589
727119,NE7 7HH,54.99277993,-1.584616709
727120,NE7 7HJ,54.9939514,-1.585573678
727121,NE7 7HL,54.99493352,-1.586345083
727122,NE7 7HN,54.99721258,-1.587978569
727123,NE7 7HP,54.99846896,-1.590138518
727124,NE7 7HQ,54.99783899,-1.592536558
727125,NE67 5DY,55.50347989,-1.711894184
727126,NE67 5DZ,55.49494245,-1.719094749
727127,NE67 5EA,55.494008,-1.703843832
727128,NE67 5EB,55.49813383,-1.697101401
727129,NE67 5ED,55.51234344,-1.694933876
727130,NE67 5EE,55.55261134,-1.628096025
727131,NE67 5EF,55.53547118,-1.7056557
727132,NE67 5EG,55.55418887,-1.629777257
727133,NE67 5EH,55.55283025,-1.629171829
727134,NE67 5EN,55.54102054,-1.672337187
727136,NE67 5ER,55.53058679,-1.66836829
727137,NE67 5ES,55.52202043,-1.713421904
727138,NE67 5ET,55.52135699,-1.721868545
727139,NE67 5EU,55.52460541,-1.727959745
727140,NE67 5EW,55.53353182,-1.657982
727141,NE67 5EX,55.52536789,-1.727384251
727142,NE67 5EY,55.526349,-1.728074
727143,NE67 5EZ,55.52551148,-1.731374935
727144,NE67 5HA,55.52563312,-1.733591711
727145,NE67 5HB,55.52572476,-1.734414776
727146,NE67 5HD,55.52531192,-1.734639313
727147,NE67 5HE,55.52587855,-1.739086578
727148,NE67 5HF,55.52004,-1.743987
727149,NE67 5HG,55.519838,-1.764514
727150,NE67 5HJ,55.53636937,-1.778073476
727151,NE67 5HL,55.53978487,-1.783695331
727152,NE67 5HN,55.51477567,-1.744829125
727153,NE67 5HP,55.49927,-1.737408817
727154,NE67 5HQ,55.527223,-1.778331
727155,NE67 5HR,55.50052932,-1.734283433
727156,NE67 5HS,55.49091415,-1.729837656
727157,NE67 5HT,55.49056439,-1.722101154
727158,NE67 5HU,55.48490433,-1.726444997
727159,NE67 5HW,55.506311,-1.740071641
727160,NE67 5HX,55.49644,-1.759794
727161,NE67 5HY,55.50761965,-1.795651089
727162,NE67 5JA,55.517535,-1.854988
727163,NE67 5JD,55.53409966,-1.831241
727164,NE67 5JE,55.553821,-1.629955
727165,NE67 5JP,55.53868831,-1.702082346
727166,NE67 5JQ,55.55350865,-1.627691276
727167,NE67 5JR,55.54630294,-1.6963828
727168,NE67 5JS,55.54770731,-1.690254301
727169,NE67 5JT,55.54885548,-1.693050621
727170,NE67 5JU,55.54883118,-1.694112719
727171,NE67 5JX,55.55900854,-1.689309394
727172,NE67 5JY,55.55070871,-1.697569329
727173,NE67 5JZ,55.55972708,-1.718997814
727174,NE67 5LA,55.55035073,-1.725231
727175,NE67 5LB,55.54842454,-1.723421052
727176,NE67 5LD,55.54897893,-1.72622251
727177,NE67 5LF,55.54903698,-1.744813498
727178,NE67 5LG,55.54397558,-1.770788429
727179,NE67 5LH,55.5370145,-1.762700598
727180,NE67 5LJ,55.53362397,-1.739082887
727181,NE67 5LL,55.531622,-1.739476
727182,NE67 5LQ,55.54008617,-1.748500104
727183,NE68 7BA,55.584687,-1.667867326
727184,NE68 7BB,55.58386841,-1.666444
727185,NE68 7BD,55.58466529,-1.666262
727186,NE68 7PA,55.578963,-1.648594
727187,NE68 7RB,55.58121138,-1.649144
727188,NE68 7RD,55.58228847,-1.652054212
727189,NE68 7RE,55.58167119,-1.653218
727190,NE68 7RF,55.580929,-1.654192
727191,NE68 7RG,55.58207511,-1.652865099
727192,NE68 7RJ,55.58146197,-1.652109103
727193,NE68 7RL,55.58184536,-1.651058778
727194,NE68 7RN,55.58210755,-1.651627515
727195,NE68 7RP,55.58121228,-1.649620906
727196,NE68 7RQ,55.58126136,-1.654252308
727197,NE68 7RR,55.58166086,-1.649378975
727198,NE68 7RS,55.58133649,-1.649064614
727199,NE68 7RT,55.58126715,-1.64995353
727200,NE68 7RU,55.581072,-1.650559398
727201,NE68 7RW,55.58178638,-1.649282681
727202,NE68 7RX,55.58062117,-1.650292379
727203,NE68 7RY,55.580937,-1.650765444
727204,NE68 7RZ,55.58055127,-1.650990936
727205,NE68 7SA,55.58091989,-1.65106698
727206,NE68 7SB,55.58094779,-1.651399842
727207,NE68 7SD,55.5812266,-1.651492548
727208,NE68 7SE,55.58033662,-1.651341804
727209,NE68 7SF,55.58032252,-1.652706068
727210,NE68 7SG,55.5806657,-1.653321668
727211,NE68 7SH,55.58289612,-1.654047594
727212,NE68 7SJ,55.58175411,-1.653740376
727213,NE68 7SL,55.58196363,-1.654753749
727214,NE68 7SN,55.58215809,-1.653609921
727215,NE68 7SP,55.582219,-1.655798
727216,NE68 7SQ,55.5825697,-1.652798
727217,NE68 7SR,55.58377299,-1.659147927
727218,NE68 7SS,55.5850074,-1.663642606
727219,NE68 7ST,55.58502728,-1.667640157
727220,NE68 7SU,55.58513746,-1.668511747
727221,NE68 7SW,55.582324,-1.654909
727222,NE68 7SX,55.5872137,-1.67888574
727223,NE68 7SY,55.59515415,-1.677900605
727224,NE68 7SZ,55.643777,-1.610837
727225,NE66 4AL,55.42448262,-1.891698484
727226,NE66 4AN,55.42427709,-1.892994595
727227,NE66 4AP,55.42423906,-1.890624792
727228,NE66 4AQ,55.43060181,-1.882011006
727229,NE66 4AR,55.42399605,-1.890183082
727230,NE66 4AS,55.42359144,-1.889884019
727231,NE66 4AT,55.42433701,-1.889629159
727232,NE66 4AU,55.42473198,-1.889201472
727233,NE66 4AW,55.42402355,-1.890783379
727234,NE66 4AX,55.42474074,-1.888948654
727235,NE66 4AY,55.42431749,-1.887922878
727236,NE66 4AZ,55.4244695,-1.887116676
727237,NE66 4BA,55.42384902,-1.896771761
727238,NE66 4BB,55.4229347,-1.911056297
727239,NE66 4BD,55.418178,-1.918049
727240,NE66 4BE,55.41145141,-1.91138211
727241,NE66 4BF,55.40207399,-1.893228135
727242,NE66 4BG,55.41333413,-1.933048666
727243,NE66 4BH,55.4241455,-1.936364107
727244,NE66 4BJ,55.4246964,-1.889486
727245,NE66 4BL,55.4248476,-1.887889781
727246,NE66 4BN,55.42433359,-1.885900508
727247,NE66 4BQ,55.427976,-1.925029
727248,NE66 4BW,55.42453426,-1.889154625
727249,NE66 4DZ,55.486791,-1.894978
727250,NE66 4EA,55.498561,-1.893712
727251,NE66 4EB,55.49497115,-1.910831207
727252,NE66 4ED,55.50563297,-1.933019398
727253,NE66 4EE,55.50954966,-1.931302755
727254,NE66 4EF,55.50920736,-1.915517472
727255,NE66 4EG,55.51480572,-1.893034764
727256,NE66 4HA,55.44086238,-1.901342828
727257,NE66 4HH,55.44031441,-1.90153386
727258,NE66 4HJ,55.4407554,-1.902402093
727259,NE66 4HL,55.44127731,-1.903349179
727260,NE66 4HN,55.44127754,-1.903649496
727261,NE66 4HP,55.43992021,-1.902988957
727262,NE66 4HQ,55.44637524,-1.907431079
727263,NE66 4HR,55.43654803,-1.899741522
727264,NE66 4HS,55.44241969,-1.904911251
727265,NE66 4HT,55.443077,-1.906222
727266,NE66 4HU,55.445387,-1.907133
727267,NE66 4HW,55.440865,-1.903872045
727268,NE66 4HX,55.44651942,-1.907984032
727269,NE66 4HY,55.445986,-1.91532
727270,NE66 4HZ,55.44829846,-1.886432263
727271,NE66 4JA,55.44268783,-1.892312638
727272,NE66 4JB,55.45149942,-1.91073927
727273,NE66 4JD,55.45392982,-1.904535796
727274,NE66 4JE,55.455105,-1.91383
727275,NE66 4JF,55.44089908,-1.927739
727276,NE66 4JG,55.43458613,-1.935320155
727277,NE66 4JH,55.42780686,-1.945175082
727278,NE66 4JJ,55.46001158,-1.975034258
727279,NE66 4JL,55.4722964,-2.013782083
727280,NE66 4JN,55.47751074,-2.041201146
727281,NE66 4JQ,55.43335323,-1.950619469
727282,NE66 4JW,55.44116921,-1.903001708
727283,NE66 4LL,55.44076847,-1.907681255
727284,NE66 4LN,55.44035057,-1.927676566
727285,NE66 4LP,55.44829815,-1.935582379
727286,NE66 4LS,55.44759203,-1.967896
727287,NE66 4LT,55.44022571,-1.976153
727288,NE66 4LU,55.4407,-1.965515
727289,NE66 4LW,55.44062157,-1.930157599
727291,NE66 4LY,55.43995169,-2.040434705
727292,NE66 4LZ,55.439864,-2.059164
727293,NE66 4NA,55.43218602,-2.046542298
727294,NE66 4NZ,55.43556194,-2.117347709
727295,NE66 4PH,55.50626769,-1.970714778
727296,NE66 4PJ,55.510743,-1.967697
727297,NE66 4PL,55.515825,-1.959052
727298,NE66 4PP,55.51838209,-1.949389185
727299,NE66 4PQ,55.51265375,-1.961383408
727300,NE66 4PR,55.52031707,-1.93659
727301,NE66 4PS,55.5067117,-1.953567994
727302,NE66 4PT,55.50491407,-1.952145249
727303,NE66 4PU,55.50524229,-1.96652011
727304,NE66 4PW,55.512725,-1.958976
727305,NE66 4PX,55.50028027,-1.959606669
727306,NE66 4PY,55.49551365,-1.94800968
727307,NE66 4PZ,55.489662,-1.942083193
727308,NE66 4QA,55.525832,-1.949997253
727309,NE68 7TA,55.582635,-1.653669
727310,NE68 7TB,55.577389,-1.651049017
727311,NE68 7TD,55.58190125,-1.651756242
727312,NE68 7TE,55.577378,-1.666597272
727313,NE68 7TN,55.58015109,-1.655483
727314,NE68 7TP,55.580063,-1.656166
727315,NE68 7TQ,55.58070344,-1.653955825
727316,NE68 7TR,55.57905509,-1.658934982
727317,NE68 7TS,55.57781353,-1.661610395
727318,NE68 7TT,55.5766615,-1.664189712
727319,NE68 7TU,55.5763367,-1.666999784
727320,NE68 7TW,55.57944411,-1.656473
727321,NE68 7TX,55.57571259,-1.668797266
727322,NE68 7TY,55.57405491,-1.670508178
727323,NE68 7TZ,55.57792475,-1.662846606
727324,NE68 7UA,55.57679184,-1.665853969
727325,NE66 4RA,55.40039158,-1.890832601
727326,NE66 4RB,55.40096676,-1.89094155
727327,NE66 4RD,55.40059902,-1.891700478
727328,NE66 4RE,55.39962046,-1.892682099
727329,NE66 4RF,55.40029483,-1.89320134
727330,NE66 4RG,55.39952338,-1.894482
727331,NE66 4RH,55.40142436,-1.890198151
727332,NE66 4RJ,55.39713892,-1.881179
727333,NE66 4RL,55.3974673,-1.868483851
727334,NE66 4RN,55.40167532,-1.871091109
727335,NE66 4RP,55.40284992,-1.860586384
727336,NE66 4RQ,55.40083943,-1.889236576
727337,NE66 4RR,55.40296581,-1.859780641
727338,NE66 4RS,55.40822402,-1.861230805
727339,NE66 4RT,55.39957,-1.852453046
727340,NE66 4RU,55.40249557,-1.842523063
727341,NE66 4RW,55.40310305,-1.861943516
727342,NE66 4RX,55.39473156,-1.842159183
727343,NE66 4RY,55.398976,-1.859337
727344,NE66 4RZ,55.39155654,-1.86190474
727345,NE66 4SA,55.388714,-1.850835067
727346,NE66 4SB,55.38338697,-1.852763177
727347,NE66 4SD,55.38136845,-1.853418
727348,NE66 4SE,55.38135788,-1.854254
727349,NE66 4SF,55.38183456,-1.854520787
727350,NE66 4SG,55.38185356,-1.855388754
727351,NE66 4SH,55.40056118,-1.889568941
727352,NE66 4SJ,55.40270133,-1.891347346
727353,NE66 4SL,55.39979191,-1.893518485
727354,NE66 4SQ,55.37340815,-1.864161132
727355,NE66 4SU,55.40931639,-1.874303936
727356,NE66 4SX,55.40794844,-1.89059
727357,NE66 4SY,55.41407732,-1.891647905
727358,NE66 4SZ,55.39224901,-1.924448886
727359,NE66 4TA,55.38285518,-1.918374545
727360,NE66 4TB,55.37241154,-1.929015046
727361,NE66 4TD,55.36592786,-1.936173194
727362,NE66 4TE,55.38141317,-1.942461279
727363,NE66 4TF,55.37741579,-1.945118212
727364,NE66 4TG,55.382654,-1.967696
727365,NE66 4TH,55.394815,-1.984563
727366,NE66 4TJ,55.39312566,-2.005860533
727367,NE66 4TL,55.392856,-2.016011
727368,NE66 4TN,55.390522,-2.009328
727369,NE66 4TP,55.37833468,-2.014222211
727370,NE66 4TQ,55.39357185,-1.971570959
727371,NE66 4TW,55.36765268,-1.955639015
727372,NE66 4UB,55.38662009,-1.993389885
727373,NE66 4UE,55.3926642,-2.028340819
727374,NE66 4UF,55.41524984,-2.063060449
727375,NE66 4UG,55.38498967,-2.031082
727376,NE66 4UN,55.40227999,-1.892453842
727377,NE66 4UP,55.40100772,-1.896736405
727378,NE66 4UR,55.40188907,-1.937868234
727379,NE66 4UT,55.38936969,-1.952457759
727380,NE66 4UU,55.39850813,-1.952762634
727381,NE66 4UW,55.40175986,-1.893639531
727382,NE66 4UY,55.40792084,-1.967675712
727383,NE66 4UZ,55.40530123,-1.997176923
727384,NE66 4XN,55.47355901,-1.924499638
727385,NE66 4XR,55.46704838,-1.916540531
727386,NE66 4XS,55.47608188,-1.936802866
727387,NE66 4XT,55.47544113,-1.950314027
727388,NE66 4XU,55.48680939,-1.95463568
727389,NE66 4XW,55.47202106,-1.922193071
727390,NE66 4XX,55.48104929,-1.953503069
